Cust_id,Responder,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18
4683,0,H,7290,B,61,Female,Unmarried,7,7,9,9,2,Coupon,No,3,,Yes,Yes,79
4684,0,F,8040,D,18,Male,Married,2,1,5,9,3,Other,No,3,,Yes,No,46
4685,0,F,181,F,28,Male,Married,7,6,4,6,7,Cash,No,3,,No,No,69
4686,0,H,1504,F,39,Female,Married,6,7,8,9,8,Other,No,5,,No,Yes,89
4687,0,I,3087,E,19,Male,Married,4,2,10,3,8,Other,Yes,5,,No,Yes,115
4688,0,H,7233,D,45,Male,Married,4,7,3,9,7,Other,Yes,4,,No,No,177
4689,0,B,8032,E,61,Male,Married,1,3,2,7,5,Coupon,Yes,5,,Yes,No,77
4690,0,I,6275,B,54,Male,Married,5,2,3,7,10,Card,Yes,3,,Yes,Yes,95
4691,0,B,7443,A,77,Male,Married,4,3,10,2,4,Cash,Yes,3,,No,Yes,79
4692,0,G,1527,F,4,Female,Unmarried,6,6,7,5,6,Other,Yes,2,,No,No,52
4693,0,D,5901,A,71,Female,Married,7,4,2,6,10,Card,No,1,,No,Yes,173
4694,0,E,6960,C,61,Female,Married,7,5,9,9,8,Card,Yes,2,,No,Yes,144
4695,0,C,2265,A,59,Female,Married,1,4,10,8,10,Card,No,4,,No,No,171
4696,0,B,5006,B,18,Female,Unmarried,5,4,10,4,8,Other,No,4,,No,No,96
4697,0,A,4715,C,17,Male,Married,2,5,5,1,10,Other,Yes,2,,Yes,No,126
4698,0,G,8367,B,80,Female,Married,4,2,7,7,7,Other,Yes,4,,No,No,185
4699,0,D,8612,D,62,Female,Married,2,1,4,7,2,Other,Yes,4,,Yes,No,129
4700,0,E,1291,A,67,Male,Married,3,2,1,10,3,Other,Yes,5,,No,Yes,171
4701,0,C,8266,E,36,Female,Married,2,3,8,9,1,Coupon,Yes,3,,Yes,Yes,38
4702,0,B,4587,B,21,Female,Married,6,6,5,4,7,Cash,No,5,,No,Yes,150
4703,0,A,2499,A,65,Male,Married,4,5,10,9,3,Other,Yes,2,,No,Yes,107
4704,0,E,3897,F,16,Female,Married,2,1,10,10,10,Cash,Yes,3,,Yes,No,86
4705,0,C,6345,A,8,Female,Unmarried,1,4,7,3,4,Card,No,1,,Yes,No,104
4706,0,B,1296,C,23,Male,Married,1,3,6,10,10,Card,No,5,,Yes,Yes,59
4707,0,A,1006,A,17,Female,Married,6,2,4,5,9,Coupon,Yes,1,,No,Yes,113
4708,0,G,2469,B,45,Female,Married,3,2,6,3,7,Card,No,3,,No,Yes,180
4709,0,F,3181,C,46,Male,Married,6,7,1,1,2,Other,Yes,3,,Yes,No,127
4710,0,H,4963,B,24,Female,Unmarried,6,2,3,2,2,Coupon,No,4,,No,Yes,124
4711,0,I,5110,D,29,Female,Married,7,3,2,1,2,Cash,Yes,3,,No,No,76
4712,0,H,4562,A,62,Female,Unmarried,4,5,9,10,7,Cash,Yes,3,,No,Yes,34
4713,0,F,268,C,60,Male,Married,6,4,8,9,1,Coupon,No,4,,No,No,128
4714,0,F,5473,C,58,Male,Married,6,2,1,3,10,Cash,No,3,,No,Yes,135
4715,0,H,7070,E,9,Female,Unmarried,6,7,4,6,8,Other,Yes,3,,Yes,Yes,144
4716,0,I,862,B,38,Female,Unmarried,4,3,10,1,10,Cash,Yes,1,,Yes,Yes,91
4717,0,H,6540,B,56,Female,Married,6,2,10,10,5,Coupon,Yes,1,,Yes,Yes,161
4718,0,B,6085,D,26,Male,Married,4,2,7,6,4,Card,No,5,,Yes,No,66
4719,0,I,643,F,34,Male,Married,4,4,4,4,5,Coupon,Yes,1,,No,Yes,80
4720,0,B,3020,F,56,Female,Unmarried,6,3,6,7,3,Card,No,1,,No,Yes,149
4721,0,G,2207,E,48,Female,Married,4,6,7,6,10,Cash,Yes,2,,Yes,No,87
4722,0,D,7482,B,73,Female,Married,4,4,8,3,3,Coupon,Yes,5,,Yes,No,24
4723,0,E,424,C,60,Female,Married,6,1,2,2,1,Coupon,No,1,,No,Yes,96
4724,0,C,8387,B,80,Female,Married,4,4,2,6,8,Card,No,1,,Yes,No,27
4725,0,B,8111,D,18,Female,Married,3,3,6,7,2,Card,No,5,,No,Yes,8
4726,0,A,6597,A,64,Female,Married,4,3,1,9,1,Coupon,Yes,1,,Yes,No,158
4727,0,G,1802,C,6,Male,Married,1,3,6,1,6,Cash,Yes,4,,Yes,Yes,174
4728,0,D,3608,C,5,Female,Married,2,3,2,8,8,Coupon,Yes,3,,No,Yes,132
4729,0,E,1085,E,66,Male,Married,7,2,10,6,8,Cash,No,4,,No,Yes,100
4730,0,C,3416,B,7,Male,Married,4,7,2,2,2,Cash,No,5,,No,Yes,26
4731,0,B,7047,B,23,Male,Unmarried,2,6,10,7,6,Cash,No,2,,Yes,Yes,170
4732,0,A,2124,B,8,Male,Unmarried,5,4,8,6,10,Card,No,4,,Yes,No,97
4733,0,E,6549,D,7,Male,Married,7,7,8,8,1,Cash,No,2,,Yes,No,51
4734,0,C,3566,F,60,Female,Married,3,3,7,8,3,Coupon,No,2,,Yes,Yes,74
4735,0,B,972,F,59,Male,Unmarried,3,5,8,8,8,Card,Yes,3,,No,Yes,143
4736,0,A,2001,E,55,Male,Married,5,6,4,6,2,Coupon,No,5,,Yes,No,71
4737,0,G,6985,B,72,Female,Married,2,2,4,10,1,Card,No,2,,Yes,Yes,21
4738,0,F,1925,C,25,Female,Unmarried,1,2,5,9,10,Cash,Yes,4,,No,No,194
4739,0,H,3992,B,53,Male,Unmarried,1,7,7,7,6,Other,No,4,,No,Yes,50
4740,0,I,1570,D,51,Female,Married,1,4,2,3,5,Cash,No,4,,No,No,197
4741,0,H,8301,C,74,Female,Married,5,5,8,8,5,Coupon,No,4,,Yes,No,5
4742,0,F,7541,E,49,Male,Married,3,2,10,5,9,Other,Yes,5,,No,Yes,43
4743,0,F,2538,B,6,Male,Married,1,1,10,9,6,Cash,Yes,1,,Yes,Yes,10
4744,0,H,7506,B,40,Male,Unmarried,1,6,5,4,5,Other,No,1,,No,No,19
4745,0,I,7169,B,39,Female,Married,5,6,4,5,7,Card,No,4,,No,No,37
4746,0,H,8898,D,61,Female,Married,7,1,8,1,6,Coupon,No,4,,No,Yes,154
4747,0,B,3370,F,49,Male,Married,4,3,6,8,5,Coupon,No,1,,No,Yes,171
4748,0,I,442,F,20,Male,Married,4,5,2,4,3,Card,No,1,,Yes,No,98
4749,0,B,7491,E,23,Female,Unmarried,1,5,9,7,8,Other,Yes,5,,No,Yes,22
4750,0,G,489,B,18,Male,Unmarried,2,7,4,3,4,Cash,Yes,3,,No,Yes,31
4751,0,D,4339,F,6,Male,Married,4,2,3,6,3,Cash,Yes,2,,No,No,200
4752,0,E,5679,C,62,Female,Unmarried,2,6,6,8,1,Card,No,5,,Yes,No,163
4753,0,C,5227,B,22,Male,Unmarried,6,5,9,1,7,Card,No,3,,Yes,Yes,98
4754,0,B,4913,C,63,Female,Married,7,1,7,5,8,Other,No,4,,Yes,No,34
4755,0,A,5512,C,12,Male,Married,3,2,2,2,8,Other,Yes,3,,Yes,No,24
4756,0,G,8945,E,37,Male,Unmarried,3,3,7,7,2,Other,Yes,5,,Yes,Yes,161
4757,0,D,4815,B,7,Female,Unmarried,2,5,7,5,2,Other,No,5,,Yes,Yes,107
4758,0,E,8847,B,4,Male,Unmarried,3,1,4,2,4,Cash,Yes,3,,No,Yes,27
4759,0,C,5797,D,39,Male,Unmarried,3,6,7,7,8,Coupon,No,1,,No,No,110
4760,0,B,7535,F,10,Male,Married,3,2,2,5,6,Coupon,No,4,,Yes,No,41
4761,0,A,1754,F,70,Female,Unmarried,2,2,1,6,5,Coupon,Yes,4,,No,Yes,16
4762,0,E,8479,E,6,Male,Unmarried,4,2,6,9,7,Other,No,2,,No,No,26
4763,0,C,4508,D,29,Female,Unmarried,6,7,6,5,1,Card,No,1,,No,No,137
4764,0,B,5746,E,8,Male,Unmarried,2,5,6,1,4,Cash,Yes,1,,Yes,No,165
4765,0,A,3606,B,50,Male,Married,3,7,4,10,3,Card,Yes,1,,No,Yes,192
4766,0,G,6615,A,7,Male,Married,7,3,8,8,3,Other,Yes,4,,No,Yes,32
4767,0,F,6136,F,66,Male,Married,7,4,3,1,3,Card,Yes,3,,Yes,Yes,169
4768,0,H,4989,A,18,Male,Married,5,4,8,9,1,Coupon,Yes,2,,No,No,54
4769,0,I,4139,C,76,Female,Married,5,4,9,5,10,Cash,Yes,4,,Yes,No,74
4770,0,H,7792,A,52,Female,Married,7,4,9,6,4,Other,Yes,4,,Yes,No,36
4771,0,F,6243,B,32,Male,Married,6,5,3,1,9,Cash,No,5,,Yes,No,116
4772,0,F,7062,C,23,Female,Married,3,3,3,4,10,Coupon,No,4,,Yes,No,188
4773,0,H,3647,B,8,Female,Married,7,6,5,8,10,Cash,Yes,4,,No,Yes,151
4774,0,I,5578,D,11,Male,Married,7,3,6,4,1,Other,No,2,,No,No,173
4775,0,H,2654,A,43,Male,Unmarried,2,5,5,9,5,Card,Yes,3,,Yes,Yes,122
4776,0,B,805,E,27,Female,Married,2,4,5,5,9,Other,No,4,,Yes,Yes,164
4777,0,I,3738,B,76,Female,Unmarried,1,3,5,2,1,Other,No,5,,Yes,Yes,57
4778,0,B,1223,A,49,Male,Unmarried,4,5,9,7,4,Card,Yes,4,,No,Yes,172
4779,0,G,2300,F,48,Male,Married,1,4,8,7,1,Card,Yes,2,,Yes,Yes,107
4780,0,D,3413,A,25,Female,Married,5,6,4,3,7,Coupon,Yes,3,,Yes,Yes,130
4781,0,E,5853,C,41,Female,Unmarried,5,3,2,1,5,Card,No,1,,No,No,60
4782,0,C,8799,A,2,Female,Married,5,6,5,1,9,Coupon,Yes,4,,No,Yes,6
4783,0,B,5102,B,26,Male,Married,5,3,4,8,3,Coupon,Yes,2,,Yes,Yes,11
4784,0,A,8975,C,59,Male,Married,2,7,1,10,8,Cash,No,3,,Yes,No,190
4785,0,G,1733,B,4,Female,Married,1,6,7,4,1,Coupon,No,4,,Yes,Yes,125
4786,0,D,6076,D,74,Male,Unmarried,3,6,10,8,3,Cash,Yes,4,,No,No,178
4787,0,E,6421,A,33,Male,Unmarried,6,3,1,10,6,Card,Yes,1,,No,Yes,16
4788,0,C,2330,C,37,Female,Married,1,7,8,8,10,Coupon,No,3,,No,No,181
4789,0,B,5786,C,44,Female,Unmarried,7,6,8,4,9,Other,Yes,4,,No,No,182
4790,0,A,2481,E,76,Female,Married,2,3,5,4,8,Card,No,4,,Yes,No,173
4791,0,E,2141,B,44,Female,Married,5,3,1,5,1,Cash,No,5,,No,No,36
4792,0,C,5993,B,61,Male,Married,3,1,7,9,7,Cash,Yes,1,,Yes,No,98
4793,0,B,3243,D,37,Male,Married,2,6,6,2,1,Coupon,Yes,4,,No,No,169
4794,0,A,6098,F,36,Female,Unmarried,4,1,8,7,8,Card,No,5,,Yes,Yes,114
4795,0,G,4556,F,54,Male,Married,7,5,5,1,8,Card,Yes,1,,Yes,No,82
4796,0,F,3882,E,19,Male,Unmarried,6,5,10,1,2,Cash,Yes,2,,No,Yes,144
4797,0,H,3309,B,15,Female,Married,6,1,2,6,6,Other,Yes,1,,No,Yes,6
4798,0,I,705,C,57,Female,Unmarried,5,1,9,5,8,Card,No,1,,No,No,55
4799,0,H,6140,B,2,Female,Married,7,6,1,5,1,Other,No,4,,No,No,122
4800,0,F,7034,D,47,Female,Married,5,6,1,5,4,Cash,Yes,2,,Yes,No,99
4801,0,F,8489,A,26,Male,Married,4,1,5,2,4,Cash,Yes,4,,No,No,169
4802,0,H,412,C,65,Female,Married,4,5,2,10,2,Cash,Yes,5,,No,No,122
4803,0,I,2737,C,24,Female,Unmarried,3,1,2,1,1,Cash,Yes,1,,No,No,89
4804,0,H,8599,E,63,Male,Married,6,7,7,6,10,Card,No,4,,No,Yes,119
4805,0,B,5810,B,67,Male,Married,6,1,3,8,2,Cash,No,3,,Yes,Yes,83
4806,0,I,4617,B,16,Female,Married,7,7,7,2,7,Card,No,1,,No,No,139
4807,0,B,2978,B,49,Female,Married,4,2,8,9,10,Other,No,4,,Yes,No,100
4808,0,G,8033,D,19,Female,Married,5,6,2,4,2,Other,No,1,,No,No,119
4809,0,D,1412,F,60,Male,Married,1,1,9,7,5,Card,No,5,,No,Yes,55
4810,0,E,3058,F,14,Male,Married,7,7,5,8,6,Other,Yes,2,,No,Yes,82
4811,0,C,3757,E,20,Female,Married,3,5,4,7,10,Other,Yes,1,,Yes,No,71
4812,0,B,566,B,16,Male,Unmarried,6,6,8,6,4,Cash,No,4,,No,No,105
4813,0,A,6839,C,60,Male,Married,3,7,7,7,6,Coupon,No,3,,Yes,No,47
4814,0,G,296,B,43,Female,Married,7,3,1,1,6,Other,No,2,,Yes,No,53
4815,0,D,7879,D,73,Female,Unmarried,6,6,8,10,2,Card,Yes,3,,No,No,161
4816,0,E,7167,C,66,Male,Married,4,6,10,6,5,Card,No,2,,No,No,54
4817,0,C,6789,E,32,Male,Married,1,2,10,10,8,Card,Yes,2,,Yes,Yes,21
4818,0,B,7093,B,66,Female,Unmarried,4,7,9,8,9,Card,No,5,,Yes,No,153
4819,0,A,5883,B,25,Male,Unmarried,6,4,5,8,4,Card,Yes,1,,Yes,Yes,176
4820,0,E,1814,B,64,Female,Married,7,3,1,2,7,Coupon,No,1,,Yes,No,146
4821,0,C,416,D,11,Female,Married,3,4,4,5,4,Other,No,3,,Yes,Yes,50
4822,0,B,6218,F,74,Male,Married,1,7,5,4,3,Other,Yes,3,,No,Yes,160
4823,0,A,2233,F,58,Male,Unmarried,3,2,2,2,3,Coupon,No,1,,No,Yes,156
4824,0,G,5692,E,59,Male,Unmarried,7,1,4,1,9,Cash,Yes,1,,No,Yes,83
4825,0,F,7919,B,16,Male,Unmarried,6,4,7,3,9,Card,Yes,1,,Yes,No,162
4826,0,H,7950,F,45,Female,Unmarried,5,7,2,9,8,Coupon,Yes,2,,No,No,130
4827,0,I,3207,C,31,Male,Married,1,1,1,5,7,Card,No,3,,Yes,Yes,127
4828,0,H,6420,B,16,Male,Unmarried,7,3,9,3,6,Cash,Yes,3,,No,No,142
4829,0,F,3770,C,37,Male,Unmarried,7,5,5,8,2,Other,No,3,,No,Yes,197
4830,0,F,8559,C,35,Male,Unmarried,5,7,9,5,7,Card,No,4,,Yes,Yes,60
4831,0,H,2990,E,73,Male,Unmarried,7,4,3,5,7,Other,No,1,,No,Yes,89
4832,0,I,4116,B,44,Male,Married,2,2,10,7,4,Other,No,3,,No,No,150
4833,0,H,8902,B,53,Female,Married,3,4,4,2,10,Other,No,1,,Yes,Yes,50
4834,0,B,2151,D,28,Female,Married,1,1,3,2,2,Cash,No,2,,No,No,50
4835,0,I,3318,F,77,Male,Unmarried,4,5,6,7,10,Cash,No,1,,Yes,No,169
4836,0,B,5066,F,40,Male,Unmarried,1,2,10,8,2,Coupon,Yes,1,,Yes,No,42
4837,0,G,3617,E,4,Female,Unmarried,3,6,4,9,1,Other,No,1,,No,No,26
4838,0,D,6391,D,73,Female,Unmarried,2,6,1,8,10,Cash,No,2,,No,Yes,80
4839,0,E,1080,E,75,Male,Unmarried,5,3,6,10,1,Other,Yes,1,,Yes,No,51
4840,0,C,7248,B,39,Male,Unmarried,1,4,10,6,1,Other,Yes,3,,Yes,Yes,138
4841,0,B,7343,A,20,Male,Unmarried,4,4,6,10,4,Cash,Yes,2,,Yes,No,8
4842,0,A,1013,F,12,Male,Unmarried,3,5,7,2,9,Coupon,Yes,1,,No,Yes,152
4843,0,G,1681,A,30,Male,Married,3,5,4,1,7,Coupon,Yes,4,,No,No,136
4844,0,D,5339,C,77,Female,Married,7,7,1,5,2,Card,No,1,,Yes,No,126
4845,0,E,3051,A,57,Male,Married,1,5,10,6,9,Cash,Yes,5,,No,No,145
4846,0,C,2098,B,56,Male,Married,4,1,4,10,9,Other,Yes,4,,No,Yes,118
4847,0,B,1554,C,73,Female,Married,4,6,6,4,4,Cash,Yes,3,,Yes,No,140
4848,0,A,7610,B,54,Male,Unmarried,6,5,3,8,2,Other,No,4,,No,No,55
4849,0,E,6876,D,52,Male,Married,5,4,8,1,6,Coupon,No,2,,Yes,Yes,129
4850,0,C,2201,A,74,Male,Unmarried,4,6,1,1,9,Other,No,3,,No,Yes,112
4851,0,B,3189,E,71,Male,Married,6,7,1,6,6,Other,Yes,1,,Yes,No,77
4852,0,A,1894,B,31,Male,Married,3,5,4,10,7,Card,No,3,,Yes,No,70
4853,0,G,7286,A,59,Female,Married,2,2,10,2,3,Coupon,No,1,,No,No,57
4854,0,F,2809,F,18,Male,Unmarried,6,4,1,4,9,Coupon,Yes,1,,Yes,No,146
4855,0,H,4551,A,48,Male,Married,3,6,6,4,6,Cash,Yes,5,,No,Yes,103
4856,0,I,5851,C,30,Female,Married,6,1,2,9,9,Other,No,1,,No,Yes,75
4857,0,H,7959,A,25,Male,Married,5,5,2,2,5,Coupon,No,3,,No,No,75
4858,0,F,5244,B,24,Female,Unmarried,7,7,1,5,6,Card,No,2,,No,No,170
4859,0,F,7572,C,11,Male,Married,7,4,4,5,10,Other,Yes,1,,Yes,Yes,93
4860,0,H,678,B,27,Female,Unmarried,1,6,10,2,8,Card,Yes,5,,Yes,Yes,39
4861,0,I,5421,D,4,Female,Married,1,6,3,7,1,Cash,Yes,2,,Yes,No,42
4862,0,H,4873,A,27,Male,Married,3,2,2,1,7,Card,Yes,4,,Yes,No,191
4863,0,B,6797,C,70,Male,Married,3,1,9,2,8,Coupon,No,3,,Yes,Yes,6
4864,0,I,7373,C,59,Male,Unmarried,3,4,7,5,7,Card,No,3,,No,Yes,34
4865,0,B,1952,E,33,Female,Married,2,7,9,10,6,Cash,Yes,1,,No,No,11
4866,0,G,1706,B,53,Female,Married,4,7,5,1,2,Card,Yes,3,,No,Yes,119
4867,0,D,5134,B,22,Female,Married,6,4,5,2,6,Card,Yes,5,,No,No,147
4868,0,E,275,D,62,Female,Married,4,1,2,6,10,Cash,No,5,,No,Yes,142
4869,0,C,5123,F,20,Female,Unmarried,4,7,7,6,2,Coupon,No,5,,No,Yes,161
4870,0,B,6862,F,44,Female,Unmarried,1,4,6,3,9,Card,Yes,3,,No,Yes,112
4871,0,A,276,E,71,Female,Unmarried,5,3,6,3,3,Cash,No,2,,No,Yes,167
4872,0,G,2154,B,16,Female,Married,1,5,1,1,2,Other,Yes,3,,No,Yes,39
4873,0,D,2931,C,7,Male,Unmarried,7,6,7,2,5,Cash,No,2,,No,Yes,179
4874,0,E,7613,B,14,Female,Married,2,4,8,5,1,Cash,Yes,2,,Yes,No,79
4875,0,C,8731,D,69,Male,Unmarried,6,5,7,9,3,Card,Yes,4,,No,No,13
4876,0,B,5422,A,57,Female,Unmarried,5,6,6,5,8,Cash,Yes,3,,Yes,Yes,111
4877,0,A,8287,C,47,Male,Unmarried,3,3,8,10,3,Card,Yes,1,,Yes,Yes,182
4878,0,E,8772,C,10,Male,Married,3,1,6,2,1,Cash,Yes,3,,Yes,No,170
4879,0,C,2829,E,22,Female,Unmarried,5,6,5,3,10,Coupon,Yes,3,,No,Yes,179
4880,0,B,6508,B,74,Female,Married,5,4,7,10,6,Card,No,3,,No,No,81
4881,0,A,6163,B,17,Female,Unmarried,3,6,8,8,9,Coupon,No,1,,No,Yes,99
4882,0,G,5808,B,43,Male,Married,6,1,9,1,10,Card,Yes,2,,No,Yes,149
4883,0,F,8686,D,61,Female,Married,5,3,6,8,5,Coupon,No,1,,Yes,No,178
4884,0,H,6249,F,75,Female,Unmarried,5,4,5,9,7,Cash,No,2,,No,Yes,157
4885,0,I,8880,F,46,Female,Unmarried,4,1,1,9,7,Cash,No,4,,Yes,No,146
4886,0,H,4513,E,27,Female,Married,4,5,2,3,1,Card,No,1,,Yes,No,194
4887,0,F,6463,B,53,Female,Married,1,6,5,6,10,Card,No,2,,Yes,Yes,189
4888,0,F,492,C,11,Male,Unmarried,1,2,7,7,3,Cash,Yes,4,,Yes,No,63
4889,0,H,2851,B,48,Male,Married,7,6,4,5,4,Cash,No,2,,No,No,40
4890,0,I,137,D,10,Female,Married,7,2,8,6,5,Card,Yes,1,,Yes,No,94
4891,0,H,5748,C,27,Female,Married,7,2,4,4,9,Other,Yes,3,,No,Yes,68
4892,0,B,443,E,61,Male,Married,3,3,7,9,7,Card,No,1,,No,Yes,121
4893,0,I,6189,B,33,Male,Married,1,1,3,6,2,Other,No,1,,Yes,No,195
4894,0,B,8414,B,49,Male,Unmarried,2,6,2,6,6,Coupon,Yes,4,,No,No,152
4895,0,G,3388,B,55,Male,Married,1,2,4,2,10,Card,Yes,4,,No,Yes,196
4896,0,D,4025,D,24,Male,Unmarried,2,5,8,1,2,Other,Yes,3,,Yes,No,28
4897,0,E,334,F,16,Female,Unmarried,7,2,10,7,10,Cash,No,5,,Yes,No,47
4898,0,C,6368,F,11,Female,Unmarried,6,5,4,1,6,Cash,No,1,,No,Yes,84
4899,0,B,8414,E,47,Female,Unmarried,7,1,10,4,3,Other,No,3,,Yes,Yes,56
4900,0,A,2116,B,80,Female,Unmarried,6,6,1,4,5,Cash,No,2,,Yes,No,143
4901,0,G,4463,F,25,Male,Unmarried,6,1,4,6,4,Other,Yes,1,,Yes,No,124
4902,0,D,7125,C,27,Female,Married,5,3,4,9,3,Card,Yes,4,,No,No,92
4903,0,E,5083,B,37,Female,Married,6,1,1,9,3,Other,Yes,5,,No,Yes,38
4904,0,C,5703,C,69,Male,Unmarried,4,5,10,9,2,Cash,No,1,,Yes,No,11
4905,0,B,952,C,18,Male,Unmarried,5,1,2,6,1,Card,Yes,4,,No,No,75
4906,0,A,7872,E,60,Male,Married,3,6,9,9,5,Cash,Yes,2,,Yes,No,150
4907,0,E,3716,B,31,Male,Married,2,5,9,9,5,Cash,No,5,,No,Yes,167
4908,0,C,6138,B,15,Male,Married,5,5,10,6,1,Cash,No,4,,Yes,No,75
4909,0,B,3823,D,1,Female,Unmarried,5,2,6,9,9,Coupon,No,4,,No,No,122
4910,0,A,8878,F,8,Male,Married,3,3,4,2,1,Cash,Yes,3,,No,No,50
4911,0,G,3161,F,30,Male,Unmarried,4,6,6,6,3,Other,Yes,4,,Yes,No,150
4912,0,F,8698,E,3,Female,Married,4,4,6,1,9,Coupon,Yes,3,,No,No,13
4913,0,H,2390,D,43,Male,Married,5,4,2,2,3,Other,No,3,,No,Yes,183
4914,0,I,6881,E,73,Female,Married,3,3,7,1,7,Card,No,5,,Yes,No,170
4915,0,H,7781,B,38,Female,Unmarried,1,3,4,7,4,Cash,Yes,5,,Yes,Yes,86
4916,0,F,7621,A,21,Female,Unmarried,2,5,8,8,7,Card,No,1,,Yes,Yes,36
4917,0,F,2303,F,36,Male,Married,6,2,4,5,4,Coupon,No,4,,No,Yes,60
4918,0,H,5330,A,27,Female,Married,6,7,7,2,6,Card,No,5,,No,Yes,14
4919,0,I,2656,C,4,Male,Unmarried,4,5,8,8,3,Other,Yes,5,,No,No,174
4920,0,H,2425,A,59,Female,Unmarried,4,3,8,10,1,Other,No,2,,Yes,No,107
4921,0,B,3762,B,8,Female,Married,1,2,5,9,9,Cash,No,3,,No,Yes,38
4922,0,I,1971,C,66,Male,Married,5,4,4,2,5,Coupon,Yes,1,,Yes,Yes,53
4923,0,B,3477,B,36,Male,Married,6,7,8,7,8,Other,No,4,,No,No,119
4924,0,G,1353,D,74,Male,Married,5,6,6,5,4,Other,Yes,4,,Yes,No,143
4925,0,D,4366,A,14,Female,Unmarried,6,4,5,7,1,Other,No,3,,Yes,No,23
4926,0,E,5491,E,40,Female,Married,4,7,7,1,1,Cash,Yes,5,,No,Yes,50
4927,0,C,313,B,10,Male,Married,5,3,8,7,5,Cash,No,4,,Yes,No,55
4928,0,B,4505,A,52,Female,Married,3,1,10,10,7,Cash,No,4,,Yes,No,91
4929,0,A,7706,F,11,Male,Married,5,6,9,9,7,Coupon,Yes,2,,Yes,Yes,93
4930,0,G,4993,A,47,Female,Married,3,1,9,2,7,Cash,Yes,1,,Yes,No,186
4931,0,D,378,C,21,Male,Married,4,1,7,1,3,Cash,No,3,,Yes,No,137
4932,0,E,4500,A,34,Female,Unmarried,2,2,2,10,8,Card,Yes,4,,No,Yes,37
4933,0,C,8160,B,70,Male,Unmarried,2,6,3,2,9,Other,No,3,,Yes,Yes,199
4934,0,B,4974,C,8,Male,Unmarried,7,6,10,7,7,Card,No,3,,Yes,Yes,84
4935,0,A,5434,B,12,Male,Married,5,6,7,7,7,Cash,Yes,1,,Yes,No,103
4936,0,E,7249,D,25,Female,Married,1,4,2,9,9,Card,Yes,1,,No,Yes,69
4937,0,C,1762,A,58,Male,Unmarried,4,5,4,6,3,Coupon,No,1,,Yes,No,182
4938,0,B,4031,C,59,Female,Unmarried,5,4,10,5,8,Coupon,No,1,,No,Yes,87
4939,0,A,4397,C,31,Male,Married,1,3,1,6,10,Other,Yes,2,,No,Yes,32
4940,0,G,2948,E,25,Male,Married,3,4,2,2,3,Cash,No,2,,Yes,No,151
4941,0,F,3855,B,34,Female,Unmarried,7,2,10,1,5,Coupon,No,2,,No,No,82
4942,0,H,5404,B,23,Female,Married,4,4,4,2,8,Coupon,No,5,,Yes,Yes,187
4943,0,I,2047,D,24,Female,Married,2,5,9,3,1,Card,Yes,2,,No,Yes,175
4944,0,H,8193,F,73,Female,Unmarried,2,7,6,7,9,Card,No,4,,No,Yes,172
4945,0,F,3540,F,60,Female,Unmarried,7,7,9,9,7,Cash,Yes,4,,Yes,No,90
4946,0,F,4984,E,77,Female,Married,2,1,8,3,5,Card,Yes,4,,No,No,44
4947,0,H,5165,B,63,Female,Married,5,7,2,1,8,Other,Yes,5,,No,No,24
4948,0,I,1399,C,15,Male,Married,4,6,2,5,7,Coupon,No,2,,No,Yes,80
4949,0,H,6515,B,21,Female,Unmarried,6,2,2,4,9,Other,Yes,5,,Yes,Yes,136
4950,0,B,3898,D,70,Female,Married,5,7,6,3,10,Cash,Yes,4,,Yes,No,6
4951,0,I,664,A,43,Female,Married,4,3,5,6,4,Other,Yes,1,,No,Yes,26
4952,0,B,6893,C,12,Male,Unmarried,4,5,5,6,7,Coupon,No,2,,No,No,130
4953,0,G,6606,C,5,Male,Married,2,5,4,10,4,Coupon,Yes,4,,Yes,Yes,169
4954,0,D,8452,E,61,Male,Married,7,3,10,1,9,Other,Yes,4,,No,Yes,21
4955,0,E,6579,B,62,Male,Married,1,3,10,2,4,Other,Yes,1,,No,No,80
4956,0,C,1637,B,37,Male,Unmarried,3,6,7,3,7,Other,Yes,3,,Yes,Yes,6
4957,0,B,1307,B,19,Female,Married,4,7,7,5,10,Card,Yes,2,,No,No,169
4958,0,A,457,D,63,Male,Unmarried,2,1,9,6,6,Other,No,4,,Yes,No,182
4959,0,G,5883,F,33,Female,Married,6,7,4,4,2,Cash,No,3,,No,No,196
4960,0,D,1092,F,66,Male,Married,6,3,2,1,4,Other,No,3,,No,No,195
4961,0,E,6626,E,47,Female,Unmarried,2,7,10,4,7,Coupon,Yes,1,,No,Yes,130
4962,0,C,8160,B,22,Female,Unmarried,2,7,10,9,1,Cash,Yes,3,,No,No,68
4963,0,B,7740,C,77,Female,Married,5,2,2,7,6,Card,No,5,,Yes,No,181
4964,0,A,7818,B,36,Male,Married,1,3,7,10,9,Other,No,2,,No,Yes,185
4965,0,E,637,D,1,Male,Unmarried,6,5,7,5,5,Card,No,4,,Yes,Yes,108
4966,0,C,8980,C,41,Male,Married,3,1,3,5,3,Card,No,5,,Yes,Yes,90
4967,0,B,4933,E,50,Female,Unmarried,1,7,5,6,5,Other,Yes,1,,No,Yes,72
4968,0,A,635,B,7,Male,Married,4,7,9,9,5,Other,Yes,2,,No,No,22
