Cust_id,Plan_Chg_Flag,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27
3255,No,North,High,Govt,30,Female,0,200,15,Cash,Postpaid,2,1,600,300,300,300,10,50,1500,2,1,300,600,100,50,50,NA
3256,No,North,High,Govt,20,Female,3,1200,7,Card,Postpaid,2,2,600,600,600,300,300,50,500,1,2,600,600,20,50,50,NA
3257,No,Central,High,Unemployed,30,Male,0,600,15,Cash,Postpaid,1,2,300,600,300,300,300,200,500,2,1,300,300,100,50,50,NA
3258,No,North,High,Private,50,Male,0,200,15,Cash,Postpaid,2,2,600,600,600,100,300,200,500,2,2,300,600,100,50,20,NA
3259,No,North,High,Unemployed,50,Male,0,200,15,Cash,Postpaid,1,1,300,600,300,300,10,200,500,2,2,600,300,20,50,50,NA
3260,No,South,Low,Unemployed,30,Male,3,1200,15,Card,Postpaid,1,2,300,300,600,300,300,200,1500,1,2,600,300,20,500,50,NA
3261,No,South,Medium,Private,50,Male,3,1200,15,Card,Postpaid,1,1,600,600,600,100,10,50,500,2,2,300,600,20,50,20,NA
3262,No,South,Low,Govt,50,Female,0,200,15,Cash,Postpaid,2,2,600,600,300,100,300,200,1500,2,2,600,600,100,500,50,NA
3263,No,South,High,Govt,50,Male,3,200,15,Cash,Postpaid,2,1,300,300,600,100,300,50,500,2,1,600,300,100,50,50,NA
3264,No,North,High,Private,20,Male,0,1200,7,Cash,Postpaid,1,1,600,300,300,100,300,50,1500,1,2,300,300,100,50,20,NA
3265,No,North,Medium,Govt,30,Male,3,600,15,Card,Postpaid,2,1,600,300,600,300,300,200,500,1,2,300,300,20,500,50,NA
3266,No,Central,Medium,Private,50,Female,3,200,15,Cash,Postpaid,2,1,600,600,300,100,300,50,500,2,1,300,600,20,50,50,NA
3267,No,Central,High,Govt,30,Female,0,200,15,Cash,Postpaid,2,2,300,600,600,100,300,50,500,2,1,600,600,100,500,50,NA
3268,No,South,Low,Govt,20,Female,0,600,7,Card,Postpaid,2,1,300,300,600,300,300,50,1500,1,1,600,600,100,50,50,NA
3269,No,Central,High,Private,20,Male,3,600,7,Cash,Postpaid,2,1,300,300,600,300,300,50,500,1,2,600,300,100,500,20,NA
3270,No,North,Medium,Private,30,Female,3,200,15,Card,Postpaid,1,1,600,300,600,300,300,200,500,2,2,300,300,20,500,20,NA
3271,No,South,Low,Govt,20,Male,3,600,15,Cash,Postpaid,2,1,600,600,600,100,10,50,500,2,1,600,300,20,50,50,NA
3272,No,South,Low,Private,50,Female,3,200,7,Cash,Postpaid,2,2,600,600,300,100,300,50,500,2,2,600,600,100,50,50,NA
3273,No,South,Medium,Govt,30,Female,0,600,7,Cash,Postpaid,2,2,600,300,300,300,300,200,500,2,1,600,600,100,50,20,NA
3274,No,Central,Medium,Govt,30,Female,3,600,15,Card,Postpaid,1,2,300,300,300,300,300,50,1500,2,1,600,300,100,50,50,NA
3275,No,South,Medium,Private,50,Female,0,200,7,Cash,Postpaid,2,1,300,300,600,100,300,50,1500,1,1,300,300,100,50,50,NA
3276,No,North,Low,Govt,20,Female,3,1200,15,Cash,Postpaid,1,2,600,300,300,100,10,50,1500,2,2,300,300,100,50,50,NA
3277,No,South,Low,Govt,30,Female,0,600,7,Card,Postpaid,2,1,600,300,600,300,300,200,1500,2,1,600,300,20,500,50,NA
3278,No,North,Low,Private,20,Female,0,200,15,Cash,Postpaid,1,1,600,300,600,300,10,50,500,2,2,600,600,100,50,50,NA
3279,No,North,Low,Govt,30,Male,3,200,7,Cash,Postpaid,2,2,300,600,300,100,10,50,1500,1,2,600,300,20,50,20,NA
3280,No,South,Medium,Private,20,Female,3,600,15,Card,Postpaid,1,1,300,600,300,300,300,50,500,1,2,600,600,20,500,20,NA
3281,No,North,Low,Unemployed,30,Male,0,1200,15,Card,Postpaid,2,2,600,600,300,300,10,50,500,1,2,300,300,100,50,50,NA
3282,No,South,Medium,Govt,50,Female,0,1200,15,Card,Postpaid,1,2,300,600,600,300,300,200,500,1,1,600,300,100,50,20,NA
3283,No,Central,Low,Unemployed,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,500,1,2,300,600,20,500,20,NA
3284,No,South,High,Govt,20,Male,0,200,15,Cash,Postpaid,2,1,300,600,600,100,300,50,500,2,1,300,300,20,500,50,NA
3285,No,Central,High,Govt,50,Female,3,1200,15,Card,Postpaid,2,1,600,300,300,100,10,50,500,1,2,600,300,20,50,20,NA
3286,No,North,High,Govt,20,Female,0,1200,7,Card,Postpaid,1,1,600,600,300,100,10,200,1500,2,2,300,300,20,50,50,NA
3287,No,North,Low,Private,20,Female,3,200,15,Cash,Postpaid,1,1,300,600,300,300,10,50,1500,1,2,300,300,100,500,20,NA
3288,No,Central,Low,Unemployed,30,Female,0,1200,7,Cash,Postpaid,2,1,300,600,600,300,300,50,500,2,2,600,300,20,50,50,NA
3289,No,North,High,Govt,20,Male,0,600,7,Card,Postpaid,1,1,600,300,600,100,300,200,500,2,2,300,600,100,500,50,NA
3290,No,South,High,Unemployed,20,Male,3,1200,7,Card,Postpaid,1,2,600,600,600,300,300,200,1500,2,1,600,300,20,50,20,NA
3291,No,South,Medium,Govt,50,Female,3,600,7,Card,Postpaid,2,1,300,300,300,100,300,50,500,1,1,300,300,100,500,20,NA
3292,No,South,Medium,Private,50,Female,0,1200,15,Card,Postpaid,2,2,300,600,300,100,10,50,500,2,1,600,300,20,500,50,NA
3293,No,South,High,Private,20,Female,0,200,15,Cash,Postpaid,1,1,300,300,600,300,10,50,1500,1,2,600,600,100,50,20,NA
3294,No,North,High,Private,20,Male,0,600,15,Cash,Postpaid,2,1,300,300,300,100,300,200,500,2,1,300,300,100,500,20,NA
3295,No,Central,Low,Govt,50,Male,3,200,7,Cash,Postpaid,2,2,600,300,600,100,10,50,1500,2,2,600,600,100,500,50,NA
3296,No,North,Medium,Govt,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,100,300,200,500,1,2,300,600,100,50,50,NA
3297,No,Central,High,Unemployed,20,Male,3,200,7,Card,Postpaid,2,1,600,600,600,100,300,50,1500,2,1,600,600,100,500,20,NA
3298,No,South,Low,Private,30,Female,0,1200,15,Card,Postpaid,2,2,600,600,600,300,10,50,1500,1,2,300,300,100,50,50,NA
3299,No,North,Medium,Unemployed,30,Female,3,600,15,Cash,Postpaid,1,1,300,300,600,100,10,50,1500,2,2,300,600,100,50,20,NA
3300,No,North,High,Govt,50,Female,3,600,15,Cash,Postpaid,1,2,600,600,600,300,300,50,1500,2,2,300,300,100,50,50,NA
3301,No,North,Medium,Private,50,Male,0,1200,15,Cash,Postpaid,2,2,300,300,600,100,10,200,500,2,1,300,300,100,50,20,NA
3302,No,South,Medium,Govt,30,Male,3,600,15,Cash,Postpaid,2,1,600,300,300,300,10,200,500,1,1,300,600,20,500,50,NA
3303,No,South,Medium,Govt,50,Female,3,1200,7,Card,Postpaid,2,2,600,600,300,300,300,50,500,2,1,600,300,100,50,20,NA
3304,No,North,High,Govt,20,Male,0,200,15,Card,Postpaid,1,2,600,600,600,300,10,200,1500,1,2,300,300,100,500,20,NA
3305,No,South,High,Private,50,Female,3,600,15,Cash,Postpaid,1,2,600,300,600,100,10,200,1500,2,1,600,300,100,500,50,NA
3306,No,North,Medium,Private,20,Male,0,600,7,Cash,Postpaid,1,2,600,300,300,300,300,50,500,1,2,600,600,20,50,50,NA
3307,No,South,High,Govt,30,Female,3,1200,15,Card,Postpaid,1,1,600,600,600,100,10,200,500,1,1,300,600,100,50,50,NA
3308,No,South,High,Private,50,Female,3,600,7,Card,Postpaid,1,2,600,600,600,100,300,50,1500,1,1,600,300,100,50,20,NA
3309,No,North,Medium,Unemployed,20,Female,3,600,15,Cash,Postpaid,1,2,600,300,300,300,300,50,500,1,1,300,300,20,50,50,NA
3310,No,Central,Medium,Govt,50,Female,0,600,7,Card,Postpaid,1,1,600,300,300,300,300,200,1500,1,2,300,300,100,500,50,NA
3311,No,North,High,Govt,20,Female,3,1200,7,Cash,Postpaid,2,2,300,300,300,300,300,50,1500,1,2,600,600,100,50,50,NA
3312,No,South,Medium,Private,20,Male,0,600,7,Cash,Postpaid,1,1,300,300,300,100,10,200,1500,1,2,300,600,20,50,20,NA
3313,No,South,Low,Private,20,Female,3,600,15,Cash,Postpaid,1,1,300,300,600,100,300,200,1500,1,2,600,300,20,50,20,NA
3314,No,North,High,Unemployed,50,Male,0,1200,15,Card,Postpaid,1,1,600,600,600,300,10,200,500,1,1,600,300,20,50,50,NA
3315,No,North,Low,Private,30,Female,3,1200,7,Card,Postpaid,1,1,600,300,300,100,300,50,500,1,1,600,600,100,500,20,NA
3316,No,South,High,Unemployed,20,Female,3,600,7,Cash,Postpaid,1,2,600,300,300,100,300,50,500,2,1,600,300,100,500,20,NA
3317,No,North,Medium,Unemployed,50,Female,3,600,7,Cash,Postpaid,1,2,600,600,300,100,10,200,500,1,2,600,300,20,500,20,NA
3318,No,Central,Medium,Govt,20,Male,3,600,15,Card,Postpaid,1,1,300,300,600,100,300,50,500,1,2,300,600,100,50,50,NA
3319,No,North,Medium,Govt,50,Female,0,200,15,Cash,Postpaid,2,2,600,600,300,100,300,50,500,2,2,300,600,20,500,50,NA
3320,No,North,High,Private,30,Female,0,1200,7,Card,Postpaid,1,2,600,600,600,300,10,200,500,1,2,600,300,100,50,20,NA
3321,No,South,Medium,Govt,20,Male,0,200,7,Cash,Postpaid,1,2,600,600,600,100,300,50,1500,2,2,600,300,20,500,50,NA
3322,No,North,Medium,Unemployed,50,Female,3,1200,7,Cash,Postpaid,1,1,600,300,300,300,300,50,1500,2,2,600,600,20,50,20,NA
3323,No,North,Low,Private,30,Male,0,1200,7,Card,Postpaid,1,1,300,300,300,100,300,50,1500,1,1,300,600,100,50,20,NA
3324,No,Central,Low,Private,50,Male,0,600,15,Card,Postpaid,2,1,300,600,600,100,300,50,1500,2,2,600,300,20,500,50,NA
3325,No,South,Low,Govt,30,Male,0,1200,7,Card,Postpaid,2,1,300,300,300,300,300,200,500,1,2,300,600,100,500,50,NA
3326,No,Central,Low,Unemployed,20,Male,0,600,7,Cash,Postpaid,2,2,600,600,300,100,300,50,1500,2,1,600,600,20,50,20,NA
3327,No,Central,High,Unemployed,30,Male,0,200,15,Cash,Postpaid,1,1,600,300,300,100,300,200,1500,2,2,600,300,100,50,20,NA
3328,No,South,High,Private,30,Female,0,1200,15,Cash,Postpaid,2,1,600,300,300,100,10,200,500,2,2,300,600,20,50,20,NA
3329,No,South,Medium,Govt,50,Male,0,600,7,Cash,Postpaid,2,1,600,600,600,300,10,50,500,2,2,600,600,20,50,20,NA
3330,No,Central,Medium,Private,50,Male,3,200,7,Card,Postpaid,1,2,300,600,300,100,300,200,1500,2,2,300,600,20,500,50,NA
3331,No,North,Medium,Unemployed,20,Female,3,600,15,Cash,Postpaid,2,1,300,600,300,100,300,200,1500,2,2,300,600,100,500,50,NA
3332,No,North,Low,Private,20,Female,3,1200,7,Cash,Postpaid,2,2,600,300,600,100,300,200,1500,1,1,600,600,20,50,20,NA
3333,No,Central,Low,Private,30,Male,0,600,15,Cash,Postpaid,2,2,300,300,600,300,300,200,1500,2,1,300,300,100,500,20,NA
3334,No,South,High,Unemployed,30,Female,3,200,15,Card,Postpaid,2,2,600,300,300,100,10,200,1500,2,2,300,600,20,500,50,NA
3335,No,North,Low,Private,30,Male,3,200,15,Cash,Postpaid,2,2,600,300,300,100,300,50,1500,2,2,600,300,100,50,50,NA
3336,No,South,High,Govt,50,Male,3,1200,7,Cash,Postpaid,1,1,300,600,300,300,300,200,500,1,2,300,300,100,500,20,NA
3337,No,North,High,Private,20,Male,3,200,7,Cash,Postpaid,2,2,600,300,600,300,300,50,500,2,1,600,300,20,50,50,NA
3338,No,South,Medium,Unemployed,30,Male,3,1200,7,Cash,Postpaid,2,2,300,600,600,300,10,50,500,2,2,600,300,100,50,50,NA
3339,No,South,Low,Private,20,Male,0,600,15,Cash,Postpaid,1,2,300,300,300,100,10,200,1500,1,2,600,300,100,500,50,NA
3340,No,North,Low,Private,30,Male,0,1200,7,Card,Postpaid,2,2,300,300,600,300,300,200,500,2,1,300,300,20,50,50,NA
3341,No,South,High,Unemployed,30,Male,0,200,15,Card,Postpaid,1,1,600,300,600,100,300,200,1500,2,2,300,600,20,50,50,NA
3342,No,South,High,Unemployed,50,Male,0,1200,7,Cash,Postpaid,1,1,300,300,600,300,300,50,500,1,1,300,300,20,50,20,NA
3343,No,Central,Low,Private,30,Male,3,600,7,Cash,Postpaid,2,2,300,300,600,300,10,50,1500,2,1,300,600,20,500,50,NA
3344,No,North,Medium,Private,50,Female,0,1200,7,Card,Postpaid,1,1,300,600,300,100,300,200,1500,2,2,600,600,20,500,50,NA
3345,No,South,Low,Private,50,Male,0,1200,7,Cash,Postpaid,1,2,600,600,300,300,300,200,1500,1,1,300,300,100,500,20,NA
3346,No,Central,Medium,Private,30,Female,0,600,15,Card,Postpaid,1,1,600,300,300,300,300,50,1500,2,1,600,600,100,50,20,NA
3347,No,Central,Medium,Govt,30,Female,3,200,15,Cash,Postpaid,1,2,300,600,600,100,300,50,500,2,2,600,300,100,500,20,NA
3348,No,South,Low,Private,30,Male,3,1200,7,Card,Postpaid,1,1,300,600,300,300,300,200,500,2,2,600,300,20,50,20,NA
3349,No,South,High,Unemployed,30,Female,0,600,7,Card,Postpaid,2,1,600,600,600,100,10,200,500,1,1,300,600,20,500,50,NA
3350,No,North,Medium,Private,20,Male,0,200,15,Cash,Postpaid,1,2,300,600,300,300,300,200,1500,1,1,600,600,20,50,20,NA
3351,No,North,High,Unemployed,20,Female,3,1200,7,Card,Postpaid,1,1,300,300,300,300,10,50,1500,2,2,300,300,20,50,50,NA
3352,No,Central,Medium,Unemployed,50,Male,0,1200,15,Card,Postpaid,1,2,300,600,300,100,300,200,500,1,1,300,600,100,50,20,NA
3353,No,North,Low,Private,30,Female,0,200,7,Card,Postpaid,1,1,300,600,300,300,10,200,1500,1,1,300,300,20,500,50,NA
3354,No,North,High,Govt,30,Male,0,600,7,Card,Postpaid,2,1,300,300,600,300,300,50,500,2,1,300,300,100,50,20,NA
3355,No,South,High,Private,30,Female,3,600,7,Cash,Postpaid,1,1,600,600,600,100,10,50,500,1,1,600,600,20,500,50,NA
3356,No,Central,High,Private,50,Female,0,600,7,Cash,Postpaid,2,1,300,300,600,300,300,200,1500,1,2,600,300,100,500,20,NA
3357,No,Central,Low,Private,30,Male,3,600,7,Card,Postpaid,1,1,600,300,300,100,300,50,500,1,2,600,600,100,50,50,NA
3358,No,Central,Low,Private,50,Female,3,1200,15,Card,Postpaid,2,2,300,300,300,300,10,50,500,1,2,300,300,20,500,20,NA
3359,No,North,High,Govt,30,Male,3,1200,15,Cash,Postpaid,1,2,300,300,300,300,10,200,500,2,1,600,600,20,500,20,NA
3360,No,North,High,Private,30,Male,3,200,15,Card,Postpaid,1,2,300,600,300,300,10,50,1500,2,2,600,600,20,500,50,NA
3361,No,North,High,Unemployed,20,Male,3,600,15,Cash,Postpaid,2,2,300,300,600,100,10,200,1500,1,2,300,600,20,50,50,NA
3362,No,South,Low,Unemployed,20,Male,0,600,7,Cash,Postpaid,2,1,300,600,600,300,10,50,1500,2,1,600,600,20,500,20,NA
3363,No,Central,High,Unemployed,20,Male,0,1200,15,Cash,Postpaid,1,2,600,300,600,300,300,200,500,2,1,600,600,20,500,50,NA
3364,No,South,Medium,Govt,50,Male,0,1200,15,Card,Postpaid,2,2,600,600,300,100,10,50,500,1,1,300,600,100,500,50,NA
3365,No,Central,High,Govt,50,Female,3,1200,15,Card,Postpaid,1,1,600,300,600,100,300,50,1500,2,2,600,300,20,500,50,NA
3366,No,South,High,Govt,20,Female,0,600,7,Card,Postpaid,2,2,600,600,600,300,10,50,1500,1,2,600,600,20,50,50,NA
3367,No,North,High,Unemployed,30,Male,3,600,7,Card,Postpaid,2,1,600,600,300,300,300,50,1500,2,2,300,300,20,50,50,NA
3368,No,Central,High,Unemployed,50,Female,0,200,7,Cash,Postpaid,1,2,300,600,300,100,300,200,1500,1,2,300,300,20,500,20,NA
3369,No,Central,High,Private,30,Male,0,600,15,Card,Postpaid,2,1,300,600,600,300,300,200,1500,2,2,300,300,100,50,20,NA
3370,No,Central,Low,Govt,20,Male,3,1200,15,Card,Postpaid,1,2,600,300,300,300,10,200,1500,2,1,600,600,20,50,20,NA
3371,No,North,High,Govt,50,Female,0,200,7,Cash,Postpaid,2,2,300,600,300,300,300,50,1500,2,2,300,300,20,500,20,NA
3372,No,South,Low,Unemployed,50,Female,0,600,15,Cash,Postpaid,2,2,300,600,300,300,300,50,1500,1,1,300,600,20,500,20,NA
3373,No,North,Low,Unemployed,30,Female,0,600,7,Card,Postpaid,1,2,600,300,300,100,300,50,1500,1,1,600,600,20,500,50,NA
3374,No,Central,Low,Private,20,Female,0,1200,7,Cash,Postpaid,1,2,600,600,300,300,10,50,1500,1,2,300,300,20,500,20,NA
3375,No,Central,Low,Private,50,Male,0,1200,15,Cash,Postpaid,1,1,300,300,300,300,10,50,1500,2,2,600,600,20,500,20,NA
3376,No,Central,Medium,Unemployed,30,Male,0,600,7,Cash,Postpaid,1,2,600,300,300,300,300,200,500,1,2,600,300,100,50,20,NA
3377,No,Central,Medium,Govt,20,Female,3,1200,15,Card,Postpaid,2,1,600,600,600,100,300,50,500,1,1,600,300,20,500,50,NA
3378,No,South,Low,Unemployed,50,Male,0,600,7,Cash,Postpaid,1,2,300,600,600,100,10,50,500,1,1,600,300,100,500,50,NA
3379,No,North,Medium,Unemployed,50,Male,0,200,15,Card,Postpaid,1,1,600,300,300,100,10,50,1500,2,1,300,300,100,50,50,NA
3380,No,South,Low,Govt,50,Male,0,1200,7,Cash,Postpaid,2,1,300,600,600,100,300,200,500,2,2,600,300,20,500,50,NA
3381,No,South,Low,Govt,20,Male,0,600,7,Card,Postpaid,2,1,600,300,300,100,10,200,500,1,2,300,300,20,500,20,NA
3382,No,South,Medium,Unemployed,30,Male,0,1200,7,Cash,Postpaid,2,1,600,300,300,300,10,200,500,2,1,300,600,20,50,20,NA
3383,No,South,Medium,Private,20,Male,3,200,7,Card,Postpaid,2,2,300,300,300,300,10,200,1500,2,1,300,300,20,50,50,NA
3384,No,North,Medium,Unemployed,20,Female,0,1200,7,Cash,Postpaid,2,1,300,300,600,300,10,50,1500,2,2,300,600,100,50,50,NA
3385,No,North,Medium,Unemployed,30,Female,3,1200,15,Cash,Postpaid,1,2,600,600,300,100,300,50,500,2,1,600,300,20,50,20,NA
3386,No,Central,High,Private,30,Female,3,600,7,Cash,Postpaid,1,1,300,300,300,300,300,50,1500,1,2,600,300,20,50,20,NA
3387,No,Central,High,Private,50,Female,0,1200,15,Cash,Postpaid,1,2,300,600,300,300,10,50,500,2,2,600,300,100,50,20,NA
3388,No,Central,Medium,Private,20,Female,0,1200,7,Cash,Postpaid,1,1,600,600,600,100,10,50,500,1,1,600,600,100,50,50,NA
3389,No,Central,Medium,Unemployed,20,Female,3,600,15,Cash,Postpaid,1,2,600,600,300,300,300,200,500,1,1,600,300,100,50,50,NA
3390,No,South,Medium,Private,50,Male,3,600,7,Card,Postpaid,2,1,600,300,600,300,10,50,1500,2,1,300,600,100,50,50,NA
3391,No,South,High,Private,50,Female,3,600,7,Card,Postpaid,2,2,300,600,300,100,10,50,1500,1,1,300,600,100,500,50,NA
3392,No,South,High,Unemployed,20,Female,3,1200,7,Card,Postpaid,2,2,600,300,600,100,10,50,500,2,1,600,300,20,50,20,NA
3393,No,South,Medium,Unemployed,50,Female,3,200,15,Cash,Postpaid,1,1,300,300,600,300,300,200,500,1,1,600,300,20,50,50,NA
3394,No,North,Medium,Govt,30,Female,3,600,7,Card,Postpaid,2,2,600,600,300,100,300,200,1500,2,1,300,300,100,50,50,NA
3395,No,Central,Low,Private,20,Male,0,600,15,Card,Postpaid,2,1,300,300,600,100,10,200,500,2,2,300,600,20,50,50,NA
3396,No,South,Medium,Unemployed,30,Female,3,200,7,Card,Postpaid,1,1,300,600,600,100,10,200,500,2,1,300,600,100,500,50,NA
3397,No,South,High,Govt,20,Female,3,1200,15,Cash,Postpaid,1,1,300,300,300,100,300,50,1500,2,2,300,600,100,50,50,NA
3398,No,South,High,Unemployed,20,Male,3,600,7,Card,Postpaid,2,2,600,300,300,100,10,50,1500,2,1,300,300,100,500,50,NA
3399,No,North,Low,Private,30,Female,0,600,7,Cash,Postpaid,2,2,600,300,300,300,300,200,1500,1,1,300,300,20,500,20,NA
3400,No,North,Low,Govt,50,Male,0,600,7,Card,Postpaid,2,2,600,600,600,300,10,200,500,1,1,300,300,20,500,50,NA
3401,No,South,High,Unemployed,30,Female,3,1200,15,Cash,Postpaid,1,2,300,300,300,100,10,200,1500,2,1,300,600,20,500,50,NA
3402,No,South,Low,Private,20,Male,3,600,7,Card,Postpaid,1,1,300,600,300,100,300,200,1500,2,1,600,600,100,50,50,NA
3403,No,South,High,Private,30,Female,3,200,7,Cash,Postpaid,1,2,600,600,300,100,300,200,1500,2,2,600,300,100,500,20,NA
3404,No,Central,High,Unemployed,20,Female,0,200,15,Cash,Postpaid,1,1,300,300,300,300,10,200,1500,1,2,300,300,100,50,50,NA
3405,No,Central,Low,Govt,50,Female,3,600,15,Card,Postpaid,1,1,600,600,600,300,10,200,1500,1,1,600,600,100,50,50,NA
3406,No,Central,High,Unemployed,30,Female,3,200,15,Card,Postpaid,1,1,600,300,600,300,10,50,1500,2,1,600,300,100,500,50,NA
3407,No,North,High,Govt,50,Female,3,600,7,Cash,Postpaid,1,1,300,600,600,100,300,50,1500,1,2,300,300,100,500,50,NA
3408,No,South,Low,Govt,50,Female,3,200,15,Cash,Postpaid,2,1,300,600,600,100,300,200,500,1,2,600,600,100,500,50,NA
3409,No,North,High,Govt,30,Male,3,200,7,Cash,Postpaid,2,1,600,300,300,300,300,50,1500,1,1,300,600,20,500,20,NA
3410,No,Central,Low,Govt,20,Female,0,200,7,Card,Postpaid,2,1,300,300,300,100,10,50,500,1,1,300,600,100,500,50,NA
3411,No,North,High,Unemployed,30,Male,3,1200,15,Cash,Postpaid,2,1,600,300,300,300,10,50,1500,2,1,300,300,20,50,20,NA
3412,No,South,Medium,Unemployed,20,Male,0,1200,7,Card,Postpaid,1,1,600,300,600,100,300,50,500,1,1,600,600,100,500,50,NA
3413,No,South,Low,Private,20,Male,3,200,15,Card,Postpaid,2,1,300,600,300,100,10,200,1500,2,2,300,300,100,50,20,NA
3414,No,North,Medium,Unemployed,50,Female,3,1200,7,Cash,Postpaid,2,1,600,300,600,100,10,50,500,1,2,600,300,20,50,50,NA
3415,No,South,Medium,Unemployed,20,Male,3,1200,7,Cash,Postpaid,1,1,300,600,300,100,10,50,1500,2,2,600,600,100,500,20,NA
3416,No,South,Medium,Unemployed,20,Female,0,1200,7,Card,Postpaid,1,2,300,300,600,300,10,50,500,2,2,600,300,100,500,20,NA
3417,No,Central,High,Private,30,Male,0,600,15,Cash,Postpaid,1,2,300,300,600,300,300,200,1500,1,2,300,300,20,50,50,NA
3418,No,North,Medium,Unemployed,20,Male,3,1200,7,Cash,Postpaid,1,2,300,300,600,300,300,50,500,1,1,300,600,100,500,50,NA
3419,No,Central,Medium,Private,50,Female,3,1200,15,Card,Postpaid,2,2,600,300,300,300,10,200,1500,2,1,600,300,100,500,20,NA
3420,No,South,Low,Unemployed,20,Female,0,200,15,Card,Postpaid,1,2,300,300,600,100,300,50,500,1,2,600,300,100,500,20,NA
3421,No,Central,Medium,Private,30,Male,0,200,15,Cash,Postpaid,2,1,600,300,600,300,10,50,500,1,2,600,600,20,500,50,NA
3422,No,Central,Medium,Private,50,Male,0,200,15,Card,Postpaid,2,2,600,600,300,300,10,50,1500,1,2,300,600,100,500,50,NA
3423,No,South,Low,Govt,50,Female,3,1200,7,Card,Postpaid,1,2,600,600,300,300,300,50,500,2,2,600,300,100,500,50,NA
3424,No,Central,High,Unemployed,20,Female,3,200,15,Cash,Postpaid,1,1,600,600,300,300,300,50,500,2,1,600,600,20,500,20,NA
3425,No,Central,Low,Unemployed,30,Male,3,200,7,Card,Postpaid,1,1,600,600,300,100,10,50,500,1,2,300,300,20,50,20,NA
3426,No,Central,Medium,Private,30,Male,0,200,7,Cash,Postpaid,1,1,600,600,300,300,300,200,500,2,1,300,300,100,500,20,NA
3427,No,Central,High,Unemployed,20,Female,0,600,7,Card,Postpaid,1,2,300,300,600,100,10,50,1500,1,1,300,600,100,500,20,NA
3428,No,North,High,Govt,30,Male,0,200,7,Cash,Postpaid,1,2,300,300,300,300,300,200,500,2,1,600,600,100,500,50,NA
3429,No,North,Low,Unemployed,50,Male,0,1200,15,Card,Postpaid,2,2,600,600,600,300,300,200,1500,1,1,600,600,20,50,20,NA
3430,No,Central,High,Unemployed,50,Male,3,1200,15,Cash,Postpaid,2,2,600,300,600,300,10,50,1500,2,1,600,600,20,500,20,NA
3431,No,North,Low,Private,30,Male,0,1200,15,Cash,Postpaid,2,1,600,600,600,100,10,200,1500,1,1,300,600,20,500,20,NA
3432,No,North,High,Private,30,Female,0,600,7,Card,Postpaid,1,1,600,600,600,100,300,200,1500,1,1,300,300,100,500,20,NA
3433,No,North,Medium,Govt,20,Female,0,200,7,Cash,Postpaid,1,1,300,300,600,300,10,50,500,2,1,300,300,100,500,20,NA
3434,No,Central,Medium,Unemployed,30,Male,3,1200,15,Card,Postpaid,1,2,600,600,300,300,300,50,500,2,1,600,600,100,500,50,NA
3435,No,North,Low,Private,30,Female,3,600,15,Card,Postpaid,2,1,600,300,600,100,300,50,1500,2,1,600,600,20,500,20,NA
3436,No,South,High,Private,20,Female,3,1200,15,Cash,Postpaid,1,2,300,300,300,300,300,200,1500,2,1,600,300,100,50,20,NA
3437,No,North,Medium,Govt,50,Female,3,600,15,Card,Postpaid,1,2,600,600,300,100,300,50,1500,2,1,600,600,20,50,20,NA
3438,No,North,Medium,Private,50,Female,3,200,7,Cash,Postpaid,2,1,300,300,300,300,300,200,1500,1,1,300,300,20,500,50,NA
3439,No,North,Medium,Private,20,Female,3,600,15,Cash,Postpaid,2,1,300,300,600,300,10,50,1500,2,2,600,600,20,50,20,NA
3440,No,South,Low,Unemployed,50,Female,0,600,15,Card,Postpaid,1,2,600,600,300,100,10,50,1500,2,1,300,600,100,50,50,NA
3441,No,Central,Low,Unemployed,50,Female,3,1200,7,Cash,Postpaid,2,1,300,600,300,300,10,200,500,2,2,300,600,20,500,50,NA
3442,No,Central,Low,Govt,20,Female,3,600,7,Cash,Postpaid,1,1,300,300,600,300,10,50,1500,2,2,600,600,20,500,50,NA
3443,No,Central,Low,Unemployed,20,Male,0,200,15,Cash,Postpaid,2,1,600,600,300,100,300,200,500,2,1,600,600,20,50,50,NA
3444,No,Central,High,Unemployed,50,Female,3,1200,7,Cash,Postpaid,2,2,600,600,300,100,300,50,1500,1,1,300,300,20,50,20,NA
3445,No,North,High,Private,20,Female,0,1200,15,Cash,Postpaid,2,2,600,600,300,300,300,50,500,2,2,600,600,100,500,20,NA
3446,No,South,Low,Private,20,Male,0,600,7,Cash,Postpaid,1,1,600,300,600,100,300,50,1500,2,1,300,300,100,500,20,NA
3447,No,Central,Low,Unemployed,30,Male,0,600,15,Cash,Postpaid,1,1,600,300,300,300,10,50,1500,2,2,300,600,20,500,50,NA
3448,No,North,High,Private,50,Female,0,600,15,Card,Postpaid,2,2,600,300,300,100,10,50,500,2,1,600,600,100,500,50,NA
3449,No,South,High,Private,50,Female,3,1200,7,Cash,Postpaid,1,2,600,300,600,100,10,50,1500,1,1,600,600,100,50,50,NA
